fk_block_id,transactions,datdba,blocks,oid
fk_user_id,transactions,datfrozenxid,users,oid
fk_sender_id,transactions,datminmxid,users,oid
fk_sender,transactions,datminmxid,users,oid
fk_receiver_id,transactions,dattablespace,users,oid
fk_receiver,transactions,dattablespace,users,oid
transactions_block_id_fkey,transactions,setconfig,blocks,oid
fk_block_id,transactions,setconfig,blocks,oid
transactions_block_id_fkey,transactions,spcowner,blocks,oid
fk_block_id,transactions,spcowner,blocks,oid
transactions_block_id_fkey,transactions,rolsuper,blocks,oid
fk_block_id,transactions,rolsuper,blocks,oid
fk_user_id,transactions,rolbypassrls,users,oid
fk_sender_id,transactions,rolconnlimit,users,oid
fk_sender,transactions,rolconnlimit,users,oid
fk_receiver_id,transactions,rolpassword,users,oid
fk_receiver,transactions,rolpassword,users,oid
transactions_block_id_fkey,transactions,grantor,blocks,oid
fk_block_id,transactions,grantor,blocks,oid
transactions_block_id_fkey,transactions,objid,blocks,oid
fk_block_id,transactions,objid,blocks,oid
transactions_block_id_fkey,transactions,description,blocks,oid
fk_block_id,transactions,description,blocks,oid
transactions_block_id_fkey,transactions,cfgnamespace,blocks,oid
fk_block_id,transactions,cfgnamespace,blocks,oid
transactions_block_id_fkey,transactions,mapseqno,blocks,oid
fk_block_id,transactions,mapseqno,blocks,oid
transactions_block_id_fkey,transactions,dictnamespace,blocks,oid
fk_block_id,transactions,dictnamespace,blocks,oid
transactions_block_id_fkey,transactions,prsnamespace,blocks,oid
fk_block_id,transactions,prsnamespace,blocks,oid
transactions_block_id_fkey,transactions,tmplnamespace,blocks,oid
fk_block_id,transactions,tmplnamespace,blocks,oid
transactions_block_id_fkey,transactions,extowner,blocks,oid
fk_block_id,transactions,extowner,blocks,oid
transactions_block_id_fkey,transactions,fdwowner,blocks,oid
fk_block_id,transactions,fdwowner,blocks,oid
transactions_block_id_fkey,transactions,srvowner,blocks,oid
fk_block_id,transactions,srvowner,blocks,oid
transactions_block_id_fkey,transactions,umserver,blocks,oid
fk_block_id,transactions,umserver,blocks,oid
transactions_block_id_fkey,transactions,ftoptions,blocks,oid
fk_block_id,transactions,ftoptions,blocks,oid
transactions_block_id_fkey,transactions,polrelid,blocks,oid
fk_block_id,transactions,polrelid,blocks,oid
transactions_block_id_fkey,transactions,defaclnamespace,blocks,oid
fk_block_id,transactions,defaclnamespace,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,provider,blocks,oid
fk_block_id,transactions,provider,blocks,oid
transactions_block_id_fkey,transactions,collnamespace,blocks,oid
fk_block_id,transactions,collnamespace,blocks,oid
fk_user_id,transactions,collctype,users,oid
fk_sender_id,transactions,colliculocale,users,oid
fk_sender,transactions,colliculocale,users,oid
fk_receiver_id,transactions,collversion,users,oid
fk_receiver,transactions,collversion,users,oid
transactions_block_id_fkey,transactions,paracl,blocks,oid
fk_block_id,transactions,paracl,blocks,oid
transactions_block_id_fkey,transactions,partnatts,blocks,oid
fk_block_id,transactions,partnatts,blocks,oid
transactions_block_id_fkey,transactions,rngmultitypid,blocks,oid
fk_block_id,transactions,rngmultitypid,blocks,oid
transactions_block_id_fkey,transactions,trflang,blocks,oid
fk_block_id,transactions,trflang,blocks,oid
transactions_block_id_fkey,transactions,seqstart,blocks,oid
fk_block_id,transactions,seqstart,blocks,oid
transactions_block_id_fkey,transactions,pubowner,blocks,oid
fk_block_id,transactions,pubowner,blocks,oid
fk_user_id,transactions,pubviaroot,users,oid
transactions_block_id_fkey,transactions,pnnspid,blocks,oid
fk_block_id,transactions,pnnspid,blocks,oid
transactions_block_id_fkey,transactions,prrelid,blocks,oid
fk_block_id,transactions,prrelid,blocks,oid
transactions_block_id_fkey,transactions,is_called,blocks,oid
fk_block_id,transactions,is_called,blocks,oid
fk_receiver_id,transactions,subconninfo,users,oid
fk_receiver,transactions,subconninfo,users,oid
transactions_block_id_fkey,transactions,previous_hash,blocks,oid
fk_block_id,transactions,previous_hash,blocks,oid
transactions_block_id_fkey,transactions,srsubstate,blocks,oid
fk_block_id,transactions,srsubstate,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,chunk_data,blocks,oid
fk_block_id,transactions,chunk_data,blocks,oid
transactions_block_id_fkey,transactions,pronamespace,blocks,oid
fk_block_id,transactions,pronamespace,blocks,oid
transactions_block_id_fkey,transactions,conname,blocks,oid
fk_block_id,transactions,conname,blocks,oid
transactions_block_id_fkey,transactions,oprright,blocks,oid
fk_block_id,transactions,oprright,blocks,oid
transactions_block_id_fkey,transactions,opfnamespace,blocks,oid
fk_block_id,transactions,opfnamespace,blocks,oid
transactions_block_id_fkey,transactions,opcnamespace,blocks,oid
fk_block_id,transactions,opcnamespace,blocks,oid
transactions_block_id_fkey,transactions,amoprighttype,blocks,oid
fk_block_id,transactions,amoprighttype,blocks,oid
transactions_block_id_fkey,transactions,amopfamily,blocks,oid
fk_block_id,transactions,amopfamily,blocks,oid
transactions_block_id_fkey,transactions,amprocrighttype,blocks,oid
fk_block_id,transactions,amprocrighttype,blocks,oid
transactions_block_id_fkey,transactions,stainherit,blocks,oid
fk_block_id,transactions,stainherit,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,contoencoding,blocks,oid
fk_block_id,transactions,contoencoding,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,refobjsubid,blocks,oid
fk_block_id,transactions,refobjsubid,blocks,oid
transactions_block_id_fkey,transactions,objid,blocks,oid
fk_block_id,transactions,objid,blocks,oid
transactions_block_id_fkey,transactions,mapseqno,blocks,oid
fk_block_id,transactions,mapseqno,blocks,oid
transactions_block_id_fkey,transactions,defaclobjtype,blocks,oid
fk_block_id,transactions,defaclobjtype,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,provider,blocks,oid
fk_block_id,transactions,provider,blocks,oid
transactions_block_id_fkey,transactions,collnamespace,blocks,oid
fk_block_id,transactions,collnamespace,blocks,oid
transactions_block_id_fkey,transactions,rolinherit,blocks,oid
fk_block_id,transactions,rolinherit,blocks,oid
fk_user_id,transactions,rolpassword,users,oid
fk_sender_id,transactions,rolvaliduntil,users,oid
fk_sender,transactions,rolvaliduntil,users,oid
fk_receiver_id,transactions,rolbypassrls,users,oid
fk_receiver,transactions,rolbypassrls,users,oid
transactions_block_id_fkey,transactions,usecreatedb,blocks,oid
fk_block_id,transactions,usecreatedb,blocks,oid
fk_user_id,transactions,useconfig,users,oid
transactions_block_id_fkey,transactions,grolist,blocks,oid
fk_block_id,transactions,grolist,blocks,oid
transactions_block_id_fkey,transactions,usecreatedb,blocks,oid
fk_block_id,transactions,usecreatedb,blocks,oid
fk_user_id,transactions,useconfig,users,oid
transactions_block_id_fkey,transactions,policyname,blocks,oid
fk_block_id,transactions,policyname,blocks,oid
transactions_block_id_fkey,transactions,rulename,blocks,oid
fk_block_id,transactions,rulename,blocks,oid
transactions_block_id_fkey,transactions,viewowner,blocks,oid
fk_block_id,transactions,viewowner,blocks,oid
transactions_block_id_fkey,transactions,tableowner,blocks,oid
fk_block_id,transactions,tableowner,blocks,oid
transactions_block_id_fkey,transactions,matviewowner,blocks,oid
fk_block_id,transactions,matviewowner,blocks,oid
transactions_block_id_fkey,transactions,indexname,blocks,oid
fk_block_id,transactions,indexname,blocks,oid
transactions_block_id_fkey,transactions,sequenceowner,blocks,oid
fk_block_id,transactions,sequenceowner,blocks,oid
fk_user_id,transactions,cycle,users,oid
fk_sender_id,transactions,cache_size,users,oid
fk_sender,transactions,cache_size,users,oid
fk_receiver_id,transactions,last_value,users,oid
fk_receiver,transactions,last_value,users,oid
transactions_block_id_fkey,transactions,attname,blocks,oid
fk_block_id,transactions,attname,blocks,oid
fk_user_id,transactions,most_common_freqs,users,oid
fk_sender_id,transactions,histogram_bounds,users,oid
fk_sender,transactions,histogram_bounds,users,oid
fk_receiver_id,transactions,correlation,users,oid
fk_receiver,transactions,correlation,users,oid
transactions_block_id_fkey,transactions,statistics_schemaname,blocks,oid
fk_block_id,transactions,statistics_schemaname,blocks,oid
fk_user_id,transactions,inherited,users,oid
fk_sender_id,transactions,n_distinct,users,oid
fk_sender,transactions,n_distinct,users,oid
fk_receiver_id,transactions,dependencies,users,oid
fk_receiver,transactions,dependencies,users,oid
transactions_block_id_fkey,transactions,statistics_schemaname,blocks,oid
fk_block_id,transactions,statistics_schemaname,blocks,oid
fk_user_id,transactions,avg_width,users,oid
fk_sender_id,transactions,n_distinct,users,oid
fk_sender,transactions,n_distinct,users,oid
fk_receiver_id,transactions,most_common_vals,users,oid
fk_receiver,transactions,most_common_vals,users,oid
transactions_block_id_fkey,transactions,tablename,blocks,oid
fk_block_id,transactions,tablename,blocks,oid
transactions_block_id_fkey,transactions,relation,blocks,oid
fk_block_id,transactions,relation,blocks,oid
fk_user_id,transactions,objid,users,oid
fk_sender_id,transactions,objsubid,users,oid
fk_sender,transactions,objsubid,users,oid
fk_receiver_id,transactions,virtualtransaction,users,oid
fk_receiver,transactions,virtualtransaction,users,oid
transactions_block_id_fkey,transactions,is_holdable,blocks,oid
fk_block_id,transactions,is_holdable,blocks,oid
transactions_block_id_fkey,transactions,installed_version,blocks,oid
fk_block_id,transactions,installed_version,blocks,oid
transactions_block_id_fkey,transactions,installed,blocks,oid
fk_block_id,transactions,installed,blocks,oid
fk_user_id,transactions,comment,users,oid
transactions_block_id_fkey,transactions,prepared,blocks,oid
fk_block_id,transactions,prepared,blocks,oid
transactions_block_id_fkey,transactions,prepare_time,blocks,oid
fk_block_id,transactions,prepare_time,blocks,oid
transactions_block_id_fkey,transactions,objsubid,blocks,oid
fk_block_id,transactions,objsubid,blocks,oid
transactions_block_id_fkey,transactions,unit,blocks,oid
fk_block_id,transactions,unit,blocks,oid
fk_user_id,transactions,source,users,oid
fk_sender_id,transactions,min_val,users,oid
fk_sender,transactions,min_val,users,oid
fk_receiver_id,transactions,max_val,users,oid
fk_receiver,transactions,max_val,users,oid
transactions_block_id_fkey,transactions,seqno,blocks,oid
fk_block_id,transactions,seqno,blocks,oid
transactions_block_id_fkey,transactions,database,blocks,oid
fk_block_id,transactions,database,blocks,oid
fk_user_id,transactions,error,users,oid
transactions_block_id_fkey,transactions,sys_name,blocks,oid
fk_block_id,transactions,sys_name,blocks,oid
transactions_block_id_fkey,transactions,is_dst,blocks,oid
fk_block_id,transactions,is_dst,blocks,oid
transactions_block_id_fkey,transactions,utc_offset,blocks,oid
fk_block_id,transactions,utc_offset,blocks,oid
transactions_block_id_fkey,transactions,size,blocks,oid
fk_block_id,transactions,size,blocks,oid
transactions_block_id_fkey,transactions,parent,blocks,oid
fk_block_id,transactions,parent,blocks,oid
fk_user_id,transactions,used_bytes,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,n_tup_upd,users,oid
fk_sender_id,transactions,n_tup_del,users,oid
fk_sender,transactions,n_tup_del,users,oid
fk_receiver_id,transactions,n_tup_hot_upd,users,oid
fk_receiver,transactions,n_tup_hot_upd,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,n_tup_upd,users,oid
fk_sender_id,transactions,n_tup_del,users,oid
fk_sender,transactions,n_tup_del,users,oid
fk_receiver_id,transactions,n_tup_hot_upd,users,oid
fk_receiver,transactions,n_tup_hot_upd,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,n_tup_upd,users,oid
fk_sender_id,transactions,n_tup_del,users,oid
fk_sender,transactions,n_tup_del,users,oid
fk_receiver_id,transactions,n_tup_hot_upd,users,oid
fk_receiver,transactions,n_tup_hot_upd,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,n_tup_upd,users,oid
fk_sender_id,transactions,n_tup_del,users,oid
fk_sender,transactions,n_tup_del,users,oid
fk_receiver_id,transactions,n_tup_hot_upd,users,oid
fk_receiver,transactions,n_tup_hot_upd,users,oid
transactions_block_id_fkey,transactions,relname,blocks,oid
fk_block_id,transactions,relname,blocks,oid
fk_user_id,transactions,n_tup_upd,users,oid
fk_sender_id,transactions,n_tup_del,users,oid
fk_sender,transactions,n_tup_del,users,oid
